Trace
Swept SA
A.24.56,N9000B
3415652369.20434,-78.5585403442383
3415662211.10034,-81.4838333129883
3415672052.99634,-75.0163040161133
3415681894.89233,-71.3317337036133
3415691736.78833,-69.4070892333984
3415701578.68434,-69.1012725830078
3415711420.58034,-69.1874160766602
3415721262.47634,-69.1298370361328
3415731104.37234,-68.3327560424805
3415740946.26833,-68.1967849731445
3415750788.16434,-68.4449462890625
3415760630.06034,-70.4347381591797
3415770471.95634,-74.2341079711914
3415780313.85234,-75.4922332763672
3415790155.74833,-72.1068649291992
3415799997.64433,-70.3559951782227
3415809839.54034,-69.3158950805664
3415819681.43634,-69.1877593994141
3415829523.33234,-69.4228591918945
3415839365.22833,-71.2702331542969
3415849207.12433,-77.0294342041016
3415859049.02034,-81.7656097412109
3415868890.91634,-75.7357711791992
3415878732.81234,-72.7580490112305
3415888574.70833,-70.0429458618164
3415898416.60433,-67.9693603515625
3415908258.50034,-66.6810073852539
3415918100.39634,-66.0459365844727
3415927942.29234,-65.7806167602539
3415937784.18833,-65.5923843383789
3415947626.08433,-65.4446563720703
3415957467.98034,-65.4445724487305
3415967309.87634,-65.7306213378906
3415977151.77234,-66.9704513549805
3415986993.66834,-69.5612640380859
3415996835.56433,-73.5017395019531
3416006677.46033,-77.5140762329102
3416016519.35634,-78.6716003417969
3416026361.25234,-75.5527648925781
3416036203.14834,-74.5427169799805
3416046045.04433,-74.2721710205078
3416055886.94033,-73.8526763916016
3416065728.83634,-72.8583068847656
3416075570.73234,-71.649658203125
3416085412.62834,-70.9192047119141
3416095254.52433,-70.9021301269531
3416105096.42033,-71.6807479858398
3416114938.31634,-75.2501678466797
3416124780.21234,-75.6956176757813
3416134622.10834,-75.4943161010742
3416144464.00433,-73.1189193725586
3416154305.90033,-72.8927993774414
3416164147.79634,-71.2242431640625
3416173989.69234,-68.6633071899414
3416183831.58834,-66.6080093383789
3416193673.48433,-65.84228515625
3416203515.38033,-65.8408889770508
3416213357.27634,-66.4927749633789
3416223199.17234,-67.8005447387695
3416233041.06834,-69.0730438232422
3416242882.96434,-70.4683532714844
3416252724.86033,-71.5200424194336
3416262566.75633,-71.7211608886719
3416272408.65234,-72.7963714599609
3416282250.54834,-73.862434387207
3416292092.44434,-73.4821395874023
3416301934.34033,-64.8535690307617
3416311776.23633,-62.3161544799805
3416321618.13234,-61.0134315490723
3416331460.02834,-60.5887145996094
3416341301.92434,-60.5834007263184
3416351143.82033,-60.8380928039551
3416360985.71633,-61.7199287414551
3416370827.61234,-63.2890129089355
3416380669.50834,-65.3872528076172
3416390511.40434,-67.3522186279297
3416400353.30033,-68.2837066650391
3416410195.19633,-67.7218017578125
3416420037.09234,-67.6825180053711
3416429878.98834,-68.3474655151367
3416439720.88434,-73.0967025756836
3416449562.78033,-73.5225524902344
3416459404.67633,-66.2880783081055
3416469246.57234,-65.4086761474609
3416479088.46834,-65.4869842529297
3416488930.36434,-67.8543701171875
3416498772.26034,-74.0878524780273
3416508614.15633,-76.7949447631836
3416518456.05233,-74.1908950805664
3416528297.94834,-73.9281921386719
3416538139.84434,-68.2445983886719
3416547981.74034,-66.791618347168
3416557823.63633,-66.3054962158203
3416567665.53233,-66.0558547973633
3416577507.42834,-65.3632965087891
3416587349.32434,-64.3623886108398
3416597191.22034,-63.5966606140137
3416607033.11633,-63.4606895446777
3416616875.01233,-63.5860328674316
3416626716.90834,-64.8167190551758
3416636558.80434,-67.2442092895508
3416646400.70034,-68.1482543945313
3416656242.59633,-67.4883575439453
3416666084.49233,-67.2295761108398
3416675926.38834,-66.6154098510742
3416685768.28434,-66.5212478637695
3416695610.18034,-62.5413970947266
3416705452.07634,-60.385498046875
3416715293.97233,-58.8645820617676
3416725135.86834,-58.000862121582
3416734977.76434,-57.6558456420898
3416744819.66034,-57.6348533630371
3416754661.55634,-57.7183837890625
3416764503.45233,-58.0710678100586
3416774345.34833,-58.6079750061035
3416784187.24434,-59.454532623291
3416794029.14034,-61.2078399658203
3416803871.03634,-66.2615051269531
3416813712.93233,-65.9792022705078
3416823554.82833,-65.5780029296875
3416833396.72434,-58.2899589538574
3416843238.62034,-56.6148681640625
3416853080.51634,-56.2528648376465
3416862922.41233,-56.3324775695801
3416872764.30833,-57.7878913879395
3416882606.20434,-61.6329917907715
3416892448.10034,-64.8352661132813
3416902289.99634,-64.7724685668945
3416912131.89233,-65.6399307250977
3416921973.78833,-70.3682632446289
3416931815.68434,-63.0906715393066
3416941657.58034,-59.8359565734863
3416951499.47634,-58.7971611022949
3416961341.37234,-60.2747840881348
3416971183.26833,-58.8113594055176
3416981025.16434,-63.342399597168
3416990867.06034,-59.7675819396973
3417000708.95634,-57.107349395752
3417010550.85234,-54.8221015930176
3417020392.74833,-53.2227897644043
3417030234.64433,-52.7418899536133
3417040076.54034,-52.7757759094238
3417049918.43634,-54.1514892578125
3417059760.33234,-58.8340911865234
3417069602.22833,-60.6488075256348
3417079444.12433,-60.4213790893555
3417089286.02034,-57.778133392334
3417099127.91634,-57.8028717041016
3417108969.81234,-58.3371620178223
3417118811.70833,-58.9772872924805
3417128653.60433,-60.2301864624023
3417138495.50034,-61.8227882385254
3417148337.39634,-57.5267524719238
3417158179.29234,-55.3016014099121
3417168021.18833,-54.5384902954102
3417177863.08433,-54.5397071838379
3417187704.98034,-55.2556114196777
3417197546.87634,-56.6679077148438
3417207388.77234,-56.3333435058594
3417217230.66834,-56.1908416748047
3417227072.56433,-51.7550048828125
3417236914.46033,-49.8747863769531
3417246756.35634,-48.9705657958984
3417256598.25234,-48.927360534668
3417266440.14834,-49.3153190612793
3417276282.04433,-50.873950958252
3417286123.94033,-52.9865608215332
3417295965.83634,-54.9227867126465
3417305807.73234,-57.1569061279297
3417315649.62834,-59.2290153503418
3417325491.52433,-59.2263145446777
3417335333.42033,-59.1765785217285
3417345175.31634,-55.529899597168
3417355017.21234,-53.3661575317383
3417364859.10834,-52.3012313842773
3417374701.00433,-52.2345085144043
3417384542.90033,-52.537540435791
3417394384.79634,-53.657169342041
3417404226.69234,-54.8734855651855
3417414068.58834,-55.8807525634766
3417423910.48433,-56.7416839599609
3417433752.38033,-57.1662254333496
3417443594.27634,-57.3059387207031
3417453436.17234,-57.8859634399414
3417463278.06834,-59.3805732727051
3417473119.96434,-61.9504776000977
3417482961.86033,-64.5478210449219
3417492803.75633,-64.358283996582
3417502645.65234,-58.3245277404785
3417512487.54834,-56.1516418457031
3417522329.44434,-54.914249420166
3417532171.34033,-54.3993797302246
3417542013.23633,-54.3653221130371
3417551855.13234,-54.5063400268555
3417561697.02834,-55.1869697570801
3417571538.92434,-56.4594650268555
3417581380.82033,-58.4688568115234
3417591222.71633,-61.4869079589844
3417601064.61234,-66.5876083374023
3417610906.50834,-73.3972778320313
3417620748.40434,-67.9619293212891
3417630590.30033,-65.9575881958008
3417640432.19633,-65.3172912597656
3417650274.09234,-65.2949905395508
3417660115.98834,-65.4921951293945
3417669957.88434,-65.7847747802734
3417679799.78033,-63.2747955322266
3417689641.67633,-60.1481246948242
3417699483.57234,-57.7230758666992
3417709325.46834,-56.3916091918945
3417719167.36434,-55.9838790893555
3417729009.26034,-55.9720306396484
3417738851.15633,-56.0751609802246
3417748693.05233,-56.412166595459
3417758534.94834,-57.1411361694336
3417768376.84434,-58.6043891906738
3417778218.74034,-60.9234352111816
3417788060.63633,-63.3430824279785
3417797902.53233,-64.6613082885742
3417807744.42834,-65.148567199707
3417817586.32434,-64.2221298217773
3417827428.22034,-64.0861663818359
3417837270.11633,-59.8554573059082
3417847112.01233,-57.9778518676758
3417856953.90834,-56.8776435852051
3417866795.80434,-56.7155456542969
3417876637.70034,-56.9022941589355
3417886479.59633,-58.5785179138184
3417896321.49233,-63.4688606262207
3417906163.38834,-70.4954223632813
3417916005.28434,-63.3484840393066
3417925847.18034,-59.5750694274902
3417935689.07634,-56.9592590332031
3417945530.97233,-55.5833702087402
3417955372.86834,-55.3193626403809
3417965214.76434,-55.3767623901367
3417975056.66034,-56.0952796936035
3417984898.55634,-57.3024482727051
3417994740.45233,-58.726505279541
3418004582.34833,-60.5163955688477
3418014424.24434,-62.7439842224121
3418024266.14034,-63.749942779541
3418034108.03634,-61.0688056945801
3418043949.93233,-59.8640747070313
3418053791.82833,-59.5373497009277
3418063633.72434,-59.5751533508301
3418073475.62034,-60.5105590820313
3418083317.51634,-62.5996513366699
3418093159.41233,-65.1277465820313
3418103001.30833,-67.5878982543945
3418112843.20434,-69.2301483154297
3418122685.10034,-69.6494674682617
3418132526.99634,-70.7547225952148
3418142368.89233,-72.3630065917969
3418152210.78833,-70.0672988891602
3418162052.68434,-69.8150482177734
3418171894.58034,-62.908519744873
3418181736.47634,-60.6049766540527
3418191578.37234,-59.7464828491211
3418201420.26833,-59.695442199707
3418211262.16434,-59.805103302002
3418221104.06034,-60.2858276367188
3418230945.95634,-61.6053619384766
3418240787.85234,-65.8358917236328
3418250629.74833,-67.6519165039063
3418260471.64433,-67.2703170776367
3418270313.54034,-61.2626953125
3418280155.43634,-61.1215019226074
3418289997.33234,-61.9236373901367
3418299839.22833,-66.7969970703125
3418309681.12433,-70.6852111816406
3418319523.02034,-70.4460220336914
3418329364.91634,-65.0982131958008
3418339206.81234,-63.3381996154785
3418349048.70833,-62.0354766845703
3418358890.60433,-60.9692420959473
3418368732.50034,-60.3812065124512
3418378574.39634,-60.3353881835938
3418388416.29234,-60.488166809082
3418398258.18833,-61.1596488952637
3418408100.08433,-62.0715370178223
3418417941.98034,-63.1284523010254
3418427783.87634,-64.7889938354492
3418437625.77234,-65.5597763061523
3418447467.66834,-60.8887557983398
3418457309.56433,-58.9680366516113
3418467151.46033,-57.9592895507813
3418476993.35634,-57.5215072631836
3418486835.25234,-57.4430274963379
3418496677.14834,-57.4742965698242
3418506519.04433,-57.8949203491211
3418516360.94033,-58.9322357177734
3418526202.83634,-60.8344917297363
3418536044.73234,-64.27978515625
3418545886.62834,-69.7241058349609
3418555728.52433,-69.4078369140625
3418565570.42033,-62.0191841125488
3418575412.31634,-60.7334480285645
3418585254.21234,-60.7307510375977
3418595096.10834,-61.7928886413574
3418604938.00433,-63.8218803405762
3418614779.90033,-63.7473220825195
3418624621.79634,-62.8914413452148
3418634463.69234,-62.805118560791
3418644305.58834,-60.4114265441895
3418654147.48433,-59.7397689819336
3418663989.38033,-59.6351585388184
3418673831.27634,-59.6794929504395
3418683673.17234,-60.1902694702148
3418693515.06834,-61.4353294372559
3418703356.96434,-62.014045715332
3418713198.86033,-61.8728485107422
3418723040.75633,-56.7353935241699
3418732882.65234,-54.2776794433594
3418742724.54834,-52.7763595581055
3418752566.44434,-52.3215942382813
3418762408.34033,-52.3215065002441
3418772250.23633,-52.6833343505859
3418782092.13234,-53.4567260742188
3418791934.02834,-54.3437881469727
3418801775.92434,-55.1746711730957
3418811617.82033,-55.9650459289551
3418821459.71633,-56.9069862365723
3418831301.61234,-58.1794815063477
3418841143.50834,-59.6244430541992
3418850985.40434,-60.0385322570801
3418860827.30033,-59.3655700683594
3418870669.19633,-58.9251747131348
3418880511.09234,-58.6768417358398
3418890352.98834,-58.4219779968262
3418900194.88434,-58.2298278808594
3418910036.78033,-58.2271270751953
3418919878.67633,-58.4935760498047
3418929720.57234,-59.6889839172363
3418939562.46834,-62.1608963012695
3418949404.36434,-65.5460891723633
3418959246.26034,-68.0323791503906
3418969088.15633,-68.466064453125
3418978930.05233,-66.0044326782227
3418988771.94834,-65.914192199707
3418998613.84434,-66.7764282226563
3419008455.74034,-72.1841659545898
3419018297.63633,-67.8750686645508
3419028139.53233,-65.54931640625
3419037981.42834,-65.3362579345703
3419047823.32434,-66.2951812744141
3419057665.22034,-64.8539657592773
3419067507.11633,-64.4253311157227
3419077349.01233,-56.0593757629395
3419087190.90834,-54.1948356628418
3419097032.80434,-53.7126312255859
3419106874.70034,-53.7138519287109
3419116716.59633,-54.0116577148438
3419126558.49233,-54.7994232177734
3419136400.38834,-56.414234161377
3419146242.28434,-58.8626289367676
3419156084.18034,-60.2344245910645
3419165926.07634,-60.371524810791
3419175767.97233,-59.1040802001953
3419185609.86834,-58.9276084899902
3419195451.76434,-54.3558921813965
3419205293.66034,-52.952564239502
3419215135.55634,-51.9738693237305
3419224977.45233,-50.4673233032227
3419234819.34833,-48.3963508605957
3419244661.24434,-46.5736198425293
3419254503.14034,-45.6184425354004
3419264345.03634,-45.5504150390625
3419274186.93233,-45.8521385192871
3419284028.82833,-47.3193130493164
3419293870.72434,-49.5625801086426
3419303712.62034,-51.2753829956055
3419313554.51634,-50.9682540893555
3419323396.41233,-50.8375129699707
3419333238.30833,-45.9012641906738
3419343080.20434,-43.9335098266602
3419352922.10034,-43.6041679382324
3419362763.99634,-44.0143394470215
3419372605.89233,-48.2069854736328
3419382447.78833,-48.0305137634277
3419392289.68434,-39.5195350646973
3419402131.58034,-37.3087577819824
3419411973.47634,-37.0943946838379
3419421815.37234,-37.684871673584
3419431657.26833,-37.0811538696289
3419441499.16434,-36.781867980957
3419451341.06034,-29.1711044311523
3419461182.95634,-26.6206245422363
3419471024.85234,-25.4890613555908
3419480866.74833,-23.9524669647217
3419490708.64433,-20.7173519134521
3419500550.54034,-17.1673583984375
3419510392.43634,-14.2510423660278
3419520234.33234,-12.1134338378906
3419530076.22833,-10.5729198455811
3419539918.12433,-9.44266319274902
3419549760.02034,-8.64688491821289
3419559601.91634,-8.19472980499268
3419569443.81234,-8.0914249420166
3419579285.70833,-8.10571002960205
3419589127.60433,-8.36562633514404
3419598969.50034,-8.89469337463379
3419608811.39634,-9.58708000183105
3419618653.29234,-10.3630857467651
3419628495.18833,-11.3037166595459
3419638337.08433,-12.6624460220337
3419648178.98034,-14.7476186752319
3419658020.87634,-17.7212467193604
3419667862.77234,-21.2932777404785
3419677704.66834,-24.8862133026123
3419687546.56433,-28.7522201538086
3419697388.46033,-33.6412582397461
3419707230.35634,-38.0285758972168
3419717072.25234,-39.0789604187012
3419726914.14834,-37.4705047607422
3419736756.04433,-37.4599647521973
3419746597.94033,-38.1013946533203
3419756439.83634,-39.9579200744629
3419766281.73234,-41.8719329833984
3419776123.62834,-42.8413124084473
3419785965.52433,-43.6329956054688
3419795807.42033,-47.0599975585938
3419805649.31634,-49.3777389526367
3419815491.21234,-48.9948310852051
3419825333.10834,-44.0102386474609
3419835175.00433,-45.1599197387695
3419845016.90033,-44.007453918457
3419854858.79634,-49.1460418701172
3419864700.69234,-55.1547966003418
3419874542.58834,-61.6574249267578
3419884384.48433,-60.2488746643066
3419894226.38033,-59.8071708679199
3419904068.27634,-51.0714645385742
3419913910.17234,-48.9900360107422
3419923752.06834,-48.2791862487793
3419933593.96434,-48.2490463256836
3419943435.86033,-48.412281036377
3419953277.75633,-49.0811462402344
3419963119.65234,-50.1837921142578
3419972961.54834,-51.4562873840332
3419982803.44434,-52.8293876647949
3419992645.34033,-54.8623008728027
3420002487.23633,-56.8808364868164
3420012329.13234,-56.7487869262695
3420022171.02834,-52.8381843566895
3420032012.92434,-52.2579879760742
3420041854.82033,-52.3219223022461
3420051696.71633,-54.516845703125
3420061538.61234,-60.980281829834
3420071380.50834,-60.6966705322266
3420081222.40434,-54.8288497924805
3420091064.30033,-53.1825065612793
3420100906.19633,-51.9033012390137
3420110748.09234,-50.8749580383301
3420120589.98834,-50.2398834228516
3420130431.88434,-50.092155456543
3420140273.78033,-50.1168937683105
3420150115.67633,-50.5923919677734
3420159957.57234,-51.7891082763672
3420169799.46834,-53.7736778259277
3420179641.36434,-56.1632766723633
3420189483.26034,-57.9414100646973
3420199325.15633,-57.0019073486328
3420209167.05233,-56.8868446350098
3420219008.94834,-55.0157737731934
3420228850.84434,-55.0143775939941
3420238692.74034,-55.8400344848633
3420248534.63633,-58.3576736450195
3420258376.53233,-58.8815155029297
3420268218.42834,-58.7324829101563
3420278060.32434,-56.014762878418
3420287902.22034,-55.8722610473633
3420297744.11633,-55.9976043701172
3420307586.01233,-56.8624534606934
3420317427.90834,-58.3975677490234
3420327269.80434,-61.2091827392578
3420337111.70034,-66.0864639282227
3420346953.59633,-65.7950134277344
3420356795.49233,-59.2503967285156
3420366637.38834,-58.0299911499023
3420376479.28434,-58.0103034973145
3420386321.18034,-58.7235946655273
3420396163.07634,-60.3044395446777
3420406004.97233,-60.2141990661621
3420415846.86834,-57.6010055541992
3420425688.76434,-57.3539772033691
3420435530.66034,-57.4322853088379
3420445372.55634,-57.5641593933105
3420455214.45233,-56.7148132324219
3420465056.34833,-56.4037628173828
3420474898.24434,-56.4415664672852
3420484740.14034,-57.4749641418457
3420494582.03634,-60.6092987060547
3420504423.93233,-72.3773422241211
3420514265.82833,-64.7195434570313
3420524107.72434,-60.3072242736816
3420533949.62034,-57.2406539916992
3420543791.51634,-55.361743927002
3420553633.41233,-54.4927978515625
3420563475.30833,-54.397331237793
3420573317.20434,-54.5305137634277
3420583159.10034,-55.396671295166
3420593000.99634,-56.9539947509766
3420602842.89233,-59.1110305786133
3420612684.78833,-62.4478797912598
3420622526.68434,-70.1786727905273
3420632368.58034,-70.5522613525391
3420642210.47634,-70.3640289306641
3420652052.37234,-69.4428176879883
3420661894.26833,-73.0762557983398
3420671736.16434,-72.2412872314453
3420681578.06034,-71.8988800048828
3420691419.95634,-65.2993927001953
3420701261.85234,-63.1996688842773
3420711103.74833,-62.0053939819336
3420720945.64433,-61.7243957519531
3420730787.54034,-61.7608909606934
3420740629.43634,-62.5564956665039
3420750471.33234,-64.5449829101563
3420760313.22833,-67.6453475952148
3420770155.12433,-70.058464050293
3420779997.02034,-70.111946105957
3420789838.91634,-65.5820388793945
3420799680.81234,-63.3412132263184
3420809522.70833,-62.1299476623535
3420819364.60433,-61.3446235656738
3420829206.50034,-60.2535629272461
3420839048.39634,-59.080192565918
3420848890.29234,-58.2687339782715
3420858732.18833,-57.9263305664063
3420868574.08433,-57.9079513549805
3420878415.98034,-58.0241470336914
3420888257.87634,-58.6107025146484
3420898099.77234,-59.811336517334
3420907941.66834,-61.5973091125488
3420917783.56433,-63.7138404846191
3420927625.46033,-65.8225326538086
3420937467.35634,-66.850700378418
3420947309.25234,-65.2213439941406
3420957151.14834,-65.0945205688477
3420966993.04433,-64.3666839599609
3420976834.94033,-67.3194046020508
3420986676.83634,-63.6609649658203
3420996518.73234,-63.327709197998
3421006360.62834,-59.3752975463867
3421016202.52433,-60.88427734375
3421026044.42033,-59.3908004760742
3421035886.31634,-66.7191696166992
3421045728.21234,-64.7174453735352
3421055570.10834,-64.3985595703125
3421065412.00433,-59.4309539794922
3421075253.90033,-58.7096481323242
3421085095.79634,-58.4391059875488
3421094937.69234,-58.1267509460449
3421104779.58834,-57.6811294555664
3421114621.48433,-57.3949089050293
3421124463.38033,-57.3935127258301
3421134305.27634,-57.9892158508301
3421144147.17234,-60.6074600219727
3421153989.06834,-65.1790084838867
3421163830.96434,-62.8271217346191
3421173672.86033,-62.6624069213867
3421183514.75633,-61.1859169006348
3421193356.65234,-61.2668342590332
3421203198.54834,-61.8951988220215
3421213040.44434,-63.0082969665527
3421222882.34033,-65.1966857910156
3421232724.23633,-66.9800491333008
3421242566.13234,-65.4460601806641
3421252408.02834,-65.3179321289063
3421262249.92434,-62.3558883666992
3421272091.82033,-61.4216156005859
3421281933.71633,-61.2177085876465
3421291775.61234,-61.2555084228516
3421301617.50834,-62.0053825378418
3421311459.40434,-64.5530776977539
3421321301.30033,-68.9299468994141
3421331143.19633,-68.6202011108398
3421340985.09234,-61.8835258483887
3421350826.98834,-60.0229072570801
3421360668.88434,-58.6679229736328
3421370510.78033,-57.6735496520996
3421380352.67633,-57.4173774719238
3421390194.57234,-57.4721641540527
3421400036.46834,-58.393196105957
3421409878.36434,-60.1883163452148
3421419720.26034,-61.821418762207
3421429562.15633,-62.5712928771973
3421439404.05233,-63.1199607849121
3421449245.94834,-64.3388900756836
3421459087.84434,-66.0974197387695
3421468929.74034,-65.9353179931641
3421478771.63633,-59.6507110595703
3421488613.53233,-56.932991027832
3421498455.42834,-55.5440368652344
3421508297.32434,-55.4002304077148
3421518139.22034,-55.6692924499512
3421527981.11633,-57.2645072937012
3421537823.01233,-60.0983352661133
3421547664.90834,-63.7683563232422
3421557506.80434,-66.9405822753906
3421567348.70034,-67.3037185668945
3421577190.59633,-63.4754295349121
3421587032.49233,-61.6030502319336
3421596874.38834,-60.5498809814453
3421606716.28434,-60.4217491149902
3421616558.18034,-60.5601577758789
3421626400.07634,-59.4299011230469
3421636241.97233,-57.1773147583008
3421646083.86834,-55.2931785583496
3421655925.76434,-54.2047309875488
3421665767.66034,-53.6676483154297
3421675609.55634,-53.1188087463379
3421685451.45233,-52.172779083252
3421695293.34833,-51.0190048217773
3421705135.24434,-50.0886497497559
3421714977.14034,-49.6142845153809
3421724819.03634,-49.5593223571777
3421734660.93233,-49.6389350891113
3421744502.82833,-50.2307167053223
3421754344.72434,-51.7279396057129
3421764186.62034,-55.0660972595215
3421774028.51634,-58.2801322937012
3421783870.41233,-57.9821510314941
3421793712.30833,-50.8012428283691
3421803554.20434,-48.7080574035645
3421813396.10034,-48.070369720459
3421823237.99634,-48.0768165588379
3421833079.89233,-48.9181518554688
3421842921.78833,-50.84130859375
3421852763.68434,-52.3764228820801
3421862605.58034,-52.5344276428223
3421872447.47634,-52.679370880127
3421882289.37234,-52.7511444091797
3421892131.26833,-51.0290184020996
3421901973.16434,-50.8943557739258
3421911815.06034,-49.5811805725098
3421921656.95634,-49.8241119384766
3421931498.85234,-51.4794311523438
3421941340.74833,-54.6346702575684
3421951182.64433,-59.1252098083496
3421961024.54034,-65.1849136352539
3421970866.43634,-66.5279693603516
3421980708.33234,-66.1685791015625
3421990550.22833,-58.016902923584
3422000392.12433,-55.875373840332
3422010234.02034,-55.568244934082
3422020075.91634,-55.858211517334
3422029917.81234,-58.3732414245605
3422039759.70833,-63.3315277099609
3422049601.60433,-59.9082679748535
3422059443.50034,-59.6194305419922
3422069285.39634,-54.2690086364746
3422079127.29234,-52.6396484375
3422088969.18833,-51.6309013366699
3422098811.08433,-51.2414588928223
3422108652.98034,-51.2374534606934
3422118494.87634,-51.609733581543
3422128336.77234,-52.9723815917969
3422138178.66834,-55.4142456054688
3422148020.56433,-57.8169097900391
3422157862.46033,-58.0611457824707
3422167704.35634,-55.0324668884277
3422177546.25234,-53.9074401855469
3422187388.14834,-53.6956901550293
3422197230.04433,-53.8092727661133
3422207071.94033,-55.1196594238281
3422216913.83634,-58.2984161376953
3422226755.73234,-59.3488006591797
3422236597.62834,-59.1710205078125
3422246439.52433,-56.7028541564941
3422256281.42033,-56.7197494506836
3422266123.31634,-57.882495880127
3422275965.21234,-60.8025588989258
3422285807.10834,-64.8292694091797
3422295649.00433,-67.8669204711914
3422305490.90033,-67.0606842041016
3422315332.79634,-66.9312515258789
3422325174.69234,-63.8111152648926
3422335016.58834,-62.2300987243652
3422344858.48433,-60.5380210876465
3422354700.38033,-58.9922828674316
3422364542.27634,-58.1560020446777
3422374384.17234,-58.1297836303711
3422384226.06834,-58.7254829406738
3422394067.96434,-61.1137771606445
3422403909.86033,-63.8940353393555
3422413751.75633,-64.7066268920898
3422423593.65234,-64.8006057739258
3422433435.54834,-65.2996292114258
3422443277.44434,-66.5067977905273
3422453119.34033,-69.1106719970703
3422462961.23633,-74.8829345703125
3422472803.13234,-76.4441833496094
3422482645.02834,-69.7414703369141
3422492486.92434,-67.6731109619141
3422502328.82033,-67.3189468383789
